recipe1_id,recipe2_id,lda_directions
16066,20792,0.9999999809364114
16066,25874,0.0
16066,214651,0.0
16066,149310,0.0
16066,36925,0.0
86047,16881,0.0
86047,56927,0.0
86047,213742,0.8068309010873008
86047,16066,0.0
86047,86047,1.0000000270186593
86047,34929,0.0
86047,14554,0.27398770677784845
86047,45954,0.0
86047,8818,0.9211647765357476
86047,11758,0.0
86047,26317,0.39563455828116284
86047,158727,0.24110933323532086
86047,9023,0.9211647543442852
86047,14939,0.0
86047,23312,0.35986880348768246
86047,26692,0.0
86047,15184,0.3891727580730978
86047,14231,0.0
86047,10687,0.0
86047,25037,0.38021025366175265
86047,10813,0.0
86047,24059,0.0
86047,9471,0.18002736533385155
86047,21712,0.0
86047,49552,0.0
86047,17319,0.0
86047,17066,0.0
86047,50644,0.9211647798010331
86047,17652,0.9211647645528321
86047,21014,0.6560171856420071
86047,67952,0.2917194536893737
86047,6984,0.0
86047,6820,0.3891727788461539
86047,24332,0.22328748973788015
86047,46653,0.0
86047,18906,0.9999410906849501
86047,54675,0.38793934780462935
86047,6698,0.0
86047,162760,0.8132673786342741
86047,12720,0.4269272346071948
86047,11853,0.9211648269503555
86047,73456,0.4281117489467556
86047,58112,0.9211647634579329
86047,21672,0.0
86047,20792,0.0
86047,25874,0.0
86047,214651,0.9211647994350076
86047,149310,0.0
86047,36925,0.43315980699010975
34929,16881,0.0
34929,56927,0.0
34929,213742,0.0
34929,16066,0.4192472470902609
34929,86047,0.0
34929,34929,1.000000000001291
34929,14554,0.0
34929,45954,0.0
34929,8818,0.0
34929,11758,0.0
34929,26317,0.1431584720476448
34929,158727,0.0
34929,9023,0.0
34929,14939,0.0
34929,23312,0.38636013371143035
34929,26692,0.0
34929,15184,0.0
34929,14231,0.4180395905981659
34929,10687,0.4168698015437141
34929,25037,0.0
34929,10813,0.0
34929,24059,0.9078720674881714
34929,9471,0.0
34929,21712,0.9078720913786633
34929,49552,0.9078720885576791
34929,17319,0.3428667850532973
34929,17066,0.0
34929,50644,0.0
34929,17652,0.0
34929,21014,0.29522362788652706
34929,67952,0.0
34929,6984,0.41924721921387215
34929,6820,0.0
34929,24332,0.3656862933894401
34929,46653,0.41924725163090676
34929,18906,0.0
34929,54675,0.0
34929,6698,0.0
34929,162760,0.0
34929,12720,0.027726831182994207
34929,11853,0.0
34929,73456,0.0
34929,58112,0.0
34929,21672,0.0
34929,20792,0.4192472513673853
34929,25874,0.0
34929,214651,0.0
34929,149310,0.0
34929,36925,0.0
14554,16881,0.0
14554,56927,0.7102024163577506
14554,213742,0.035393026467575334
14554,16066,0.0
14554,86047,0.2746845094906406
14554,34929,0.0
14554,14554,0.9999990666373527
14554,45954,0.0
14554,8818,0.0
14554,11758,0.0
14554,26317,0.6309055572487997
14554,158727,0.4361779412646598
14554,9023,0.0
14554,14939,0.0
14554,23312,0.0
14554,26692,0.0
14554,15184,0.7039974784147459
14554,14231,0.0
14554,10687,0.0
14554,25037,0.8090508025350577
14554,10813,0.0
14554,24059,0.0
14554,9471,0.0
14554,21712,0.0
14554,49552,0.0
14554,17319,0.0
14554,17066,0.0
14554,50644,0.0
14554,17652,0.0
14554,21014,0.0
14554,67952,0.5277161443727904
14554,6984,0.0
14554,6820,0.7039974991296308
14554,24332,0.3338272758897687
14554,46653,0.0
14554,18906,0.26481454077375205
14554,54675,0.7015197468480556
14554,6698,0.0
14554,162760,0.0
14554,12720,0.0
14554,11853,0.0
14554,73456,0.5465110484146577
14554,58112,0.0
14554,21672,0.7102024377654637
14554,20792,0.0
14554,25874,0.7102024241684268
14554,214651,0.0
14554,149310,0.0
14554,36925,0.0
45954,16881,0.0
45954,56927,0.0
45954,213742,0.0
45954,16066,0.0
45954,86047,0.0
45954,34929,0.0
45954,14554,0.0
45954,45954,1.0000000000000002
45954,8818,0.0
45954,11758,0.0
45954,26317,0.0
45954,158727,0.7851541281352133
45954,9023,0.0
45954,14939,1.000000017427442
45954,23312,0.0
45954,26692,0.0
45954,15184,0.0
45954,14231,0.10226202534726536
45954,10687,0.11188681325681475
45954,25037,0.13045715620405993
45954,10813,1.0000000039719854
45954,24059,0.0
45954,9471,0.9807245248581182
45954,21712,0.0
45954,49552,0.0
45954,17319,0.0
45954,17066,1.000000019919546
45954,50644,0.0
45954,17652,0.0
45954,21014,0.0
45954,67952,0.0
45954,6984,0.0
45954,6820,0.0
45954,24332,0.0
45954,46653,0.0
45954,18906,0.0
45954,54675,0.0
45954,6698,1.0000000378995717
45954,162760,0.0
45954,12720,0.0
45954,11853,0.0
45954,73456,0.0
45954,58112,0.0
45954,21672,0.0
45954,20792,0.0
45954,25874,0.0
45954,214651,0.0
45954,149310,1.0000000425847868
45954,36925,0.0
8818,16881,0.0
8818,56927,0.0
8818,213742,0.8530905174626947
8818,16066,0.0
8818,86047,0.921042943202042
8818,34929,0.0
8818,14554,0.0
8818,45954,0.0
8818,8818,1.0
8818,11758,0.0
8818,26317,0.43090833491816427
8818,158727,0.0
8818,9023,0.9999999909579453
8818,14939,0.0
8818,23312,0.388188189853261
8818,26692,0.0
8818,15184,0.0
8818,14231,0.0
8818,10687,0.0
8818,25037,0.0
8818,10813,0.0
8818,24059,0.0
8818,9471,0.19538156878165672
8818,21712,0.0
8818,49552,0.0
8818,17319,0.0
8818,17066,0.0
8818,50644,0.9999999894485433
8818,17652,0.999999969296239
8818,21014,0.7130807399357302
8818,67952,0.0
8818,6984,0.0
8818,6820,0.0
8818,24332,0.046292957994254896
8818,46653,0.0
8818,18906,0.9260527547445633
8818,54675,0.0
8818,6698,0.0
8818,162760,0.8852984408834499
8818,12720,0.4641153501410079
8818,11853,0.9999999759070358
8818,73456,0.46704057751408407
8818,58112,0.9999999905364402
8818,21672,0.0
8818,20792,0.0
8818,25874,0.0
8818,214651,0.9999999689298752
8818,149310,0.0
8818,36925,0.5023586938714545
11758,16881,0.0
11758,56927,0.0
11758,213742,0.0
11758,16066,0.0
11758,86047,0.0
11758,34929,0.0
11758,14554,0.0
11758,45954,0.0
11758,8818,0.0
11758,11758,0.9999999721651466
11758,26317,0.0
11758,158727,0.0
11758,9023,0.0
11758,14939,0.0
11758,23312,0.0
11758,26692,0.9999999537646425
11758,15184,0.0
11758,14231,0.0
11758,10687,0.0
11758,25037,0.0
11758,10813,0.0
11758,24059,0.0
11758,9471,0.0
11758,21712,0.0
11758,49552,0.0
11758,17319,0.0
11758,17066,0.0
11758,50644,0.0
11758,17652,0.0
11758,21014,0.0
11758,67952,0.0
11758,6984,0.0
11758,6820,0.0
11758,24332,0.0
11758,46653,0.0
11758,18906,0.0
11758,54675,0.09117100882641525
11758,6698,0.0
11758,162760,0.05013034214919693
11758,12720,0.8826566876511105
11758,11853,0.0
11758,73456,0.4379887821228331
11758,58112,0.0
11758,21672,0.0
11758,20792,0.0
11758,25874,0.0
11758,214651,0.0
11758,149310,0.0
11758,36925,0.0
26317,16881,0.0
26317,56927,0.8880990778383427
26317,213742,0.3569207424616125
26317,16066,0.0
26317,86047,0.3950146741293445
26317,34929,0.14977185174806845
26317,14554,0.63072218202958
26317,45954,0.0
26317,8818,0.4290280063819328
26317,11758,0.0
26317,26317,0.9999999261323724
26317,158727,0.0
26317,9023,0.42902801166771937
26317,14939,0.0
26317,23312,0.16567150368395347
26317,26692,0.0
26317,15184,0.0
26317,14231,0.0
26317,10687,0.0
26317,25037,0.15207946067810665
26317,10813,0.0
26317,24059,0.16496944336440852
26317,9471,0.08384362496179747
26317,21712,0.16496944170772462
26317,49552,0.16496944192362736
26317,17319,0.06170694308892857
26317,17066,0.0
26317,50644,0.4290279958363821
26317,17652,0.4290280126685667
26317,21014,0.305533683717026
26317,67952,0.0
26317,6984,0.0
26317,6820,0.0
26317,24332,0.0246310175650039
26317,46653,0.0
26317,18906,0.39457618015271845
26317,54675,0.0
26317,6698,0.0
26317,162760,0.37911160249854875
26317,12720,0.199205658346425
26317,11853,0.4290280230470354
26317,73456,0.8809411827415449
26317,58112,0.4290280071942697
26317,21672,0.8880991370535745
26317,20792,0.0
26317,25874,0.8880990907413262
26317,214651,0.42902800300688787
26317,149310,0.0
26317,36925,0.2665436082314014
158727,16881,0.0
158727,56927,0.0
158727,213742,0.03404448346471371
158727,16066,0.0
158727,86047,0.2400448726605665
158727,34929,0.0
158727,14554,0.4361633845664834
158727,45954,0.7849486319980319
158727,8818,0.0
158727,11758,0.0
158727,26317,0.0
158727,158727,1.0000000000395806
158727,9023,0.0
158727,14939,0.7849486122678249
158727,23312,0.0
158727,26692,0.0
158727,15184,0.6195609207763352
158727,14231,0.07678296767923251
158727,10687,0.08157778260325382
158727,25037,0.7065326164001065
158727,10813,0.7849485640009819
158727,24059,0.0
158727,9471,0.7698148788067504
158727,21712,0.0
158727,49552,0.0
158727,17319,0.0
158727,17066,0.7849485566377915
158727,50644,0.0
158727,17652,0.0
158727,21014,0.0
158727,67952,0.4644387235531
158727,6984,0.0
158727,6820,0.6195609186559418
158727,24332,0.2974144373309724
158727,46653,0.0
158727,18906,0.238998329145927
158727,54675,0.6170084228654461
158727,6698,0.7849486305946034
158727,162760,0.0
158727,12720,0.0
158727,11853,0.0
158727,73456,0.0
158727,58112,0.0
158727,21672,0.0
158727,20792,0.0
158727,25874,0.0
158727,214651,0.0
158727,149310,0.7849485865994347
158727,36925,0.0
9023,16881,0.0
9023,56927,0.0
9023,213742,0.8554615131575585
9023,16066,0.0
9023,86047,0.9207619179713301
9023,34929,0.0
9023,14554,0.0
9023,45954,0.0
9023,8818,0.9999999882244338
9023,11758,0.0
9023,26317,0.42885448758065486
9023,158727,0.0
9023,9023,0.9999999999999999
9023,14939,0.0
9023,23312,0.39066291865036396
9023,26692,0.0
9023,15184,0.0
9023,14231,0.0
9023,10687,0.0
9023,25037,0.0
9023,10813,0.0
9023,24059,0.0
9023,9471,0.19539719886714593
9023,21712,0.0
9023,49552,0.0
9023,17319,0.0
9023,17066,0.0
9023,50644,1.0000000051442868
9023,17652,0.9999999812842412
9023,21014,0.7129546542420507
9023,67952,0.0
9023,6984,0.0
9023,6820,0.0
9023,24332,0.0
9023,46653,0.0
9023,18906,0.9184450173818888
9023,54675,0.0
9023,6698,0.0
9023,162760,0.8854112603058608
9023,12720,0.46700067235176407
9023,11853,0.9999999593910882
9023,73456,0.4656652242157855
9023,58112,0.9999999807094304
9023,21672,0.0
9023,20792,0.0
9023,25874,0.0
9023,214651,0.9999999791163529
9023,149310,0.0
9023,36925,0.5393688145740825
14939,16881,0.0
14939,56927,0.0
14939,213742,0.0
14939,16066,0.0
14939,86047,0.0
14939,34929,0.0
14939,14554,0.0
14939,45954,0.9999999852337832
14939,8818,0.0
14939,11758,0.0
14939,26317,0.0
14939,158727,0.7861613815892292
14939,9023,0.0
14939,14939,1.0000000000000075
14939,23312,0.0
14939,26692,0.0
14939,15184,0.0
14939,14231,0.0
14939,10687,0.1008170775677251
14939,25037,0.12903290767022776
14939,10813,0.9999999919303479
14939,24059,0.0
14939,9471,0.9807221318735562
14939,21712,0.0
14939,49552,0.0
14939,17319,0.0
14939,17066,0.9999999889086648
14939,50644,0.0
14939,17652,0.0
14939,21014,0.0
14939,67952,0.0
14939,6984,0.0
14939,6820,0.0
14939,24332,0.0
14939,46653,0.0
14939,18906,0.0
14939,54675,0.0
14939,6698,1.0000000301349337
14939,162760,0.0
14939,12720,0.0
14939,11853,0.0
14939,73456,0.0
14939,58112,0.0
14939,21672,0.0
14939,20792,0.0
14939,25874,0.0
14939,214651,0.0
14939,149310,1.0000000229487906
14939,36925,0.0
23312,16881,0.0
23312,56927,0.0
23312,213742,0.3242290341574789
23312,16066,0.9256126791517393
23312,86047,0.34857860908757143
23312,34929,0.3880636366524364
23312,14554,0.0
23312,45954,0.0
23312,8818,0.3784722508749898
23312,11758,0.0
23312,26317,0.162628561220683
23312,158727,0.0
23312,9023,0.37847225131900186
23312,14939,0.0
23312,23312,0.9999846216384454
23312,26692,0.0
23312,15184,0.0
23312,14231,0.9207498581044603
23312,10687,0.9209764012362928
23312,25037,0.0
23312,10813,0.0
23312,24059,0.0
23312,9471,0.07395598390324891
23312,21712,0.0
23312,49552,0.0
23312,17319,0.0
23312,17066,0.0
23312,50644,0.3784722451383112
23312,17652,0.3784722705921262
23312,21014,0.9196668563667949
23312,67952,0.0
23312,6984,0.9256126446748231
23312,6820,0.0
23312,24332,0.8240177392266721
23312,46653,0.9256126281034389
23312,18906,0.35209710428285385
23312,54675,0.0
23312,6698,0.0
23312,162760,0.33402558223659373
23312,12720,0.2389816005654283
23312,11853,0.37847225665551487
23312,73456,0.17598273373628587
23312,58112,0.37847225745370705
23312,21672,0.0
23312,20792,0.9256126482452945
23312,25874,0.0
23312,214651,0.3784722655790158
23312,149310,0.0
23312,36925,0.18940326354156894
26692,16881,0.0
26692,56927,0.0
26692,213742,0.0
26692,16066,0.0
26692,86047,0.0
26692,34929,0.0
26692,14554,0.0
26692,45954,0.0
26692,8818,0.0
26692,11758,1.0000000171206265
26692,26317,0.0
26692,158727,0.0
26692,9023,0.0
26692,14939,0.0
26692,23312,0.0
26692,26692,1.0000000000000073
26692,15184,0.0
26692,14231,0.0
26692,10687,0.0
26692,25037,0.0
26692,10813,0.0
26692,24059,0.0
26692,9471,0.0
26692,21712,0.0
26692,49552,0.0
26692,17319,0.0
26692,17066,0.0
26692,50644,0.0
26692,17652,0.0
26692,21014,0.0
26692,67952,0.0
26692,6984,0.0
26692,6820,0.0
26692,24332,0.0
26692,46653,0.0
26692,18906,0.0
26692,54675,0.06551328775182727
26692,6698,0.0
26692,162760,0.055681605293754106
26692,12720,0.8830101423589979
26692,11853,0.0
26692,73456,0.43734514397334256
26692,58112,0.0
26692,21672,0.0
26692,20792,0.0
26692,25874,0.0
26692,214651,0.0
26692,149310,0.0
26692,36925,0.0
15184,16881,0.0
15184,56927,0.0
15184,213742,0.07563985119884661
15184,16066,0.0
15184,86047,0.3904679453285517
15184,34929,0.0
15184,14554,0.703014992078452
15184,45954,0.0
15184,8818,0.0
15184,11758,0.0
15184,26317,0.0
15184,158727,0.6183508135370822
15184,9023,0.0
15184,14939,0.0
15184,23312,0.0
15184,26692,0.0
15184,15184,1.0000000000000167
15184,14231,0.0
15184,10687,0.0
15184,25037,0.9767762950642926
15184,10813,0.0
15184,24059,0.0
15184,9471,0.0
15184,21712,0.0
15184,49552,0.0
15184,17319,0.0
15184,17066,0.0
15184,50644,0.0
15184,17652,0.0
15184,21014,0.0
15184,67952,0.7494320745150937
15184,6984,0.0
15184,6820,1.0000000074105173
15184,24332,0.47336761639165637
15184,46653,0.0
15184,18906,0.3785693937028444
15184,54675,0.9969266563497916
15184,6698,0.0
15184,162760,0.0
15184,12720,0.0
15184,11853,0.0
15184,73456,0.0
15184,58112,0.0
15184,21672,0.0
15184,20792,0.0
15184,25874,0.0
15184,214651,0.0
15184,149310,0.0
15184,36925,0.0
14231,16881,0.0
14231,56927,0.0
14231,213742,0.0
14231,16066,0.9985579434018511
14231,86047,0.0
14231,34929,0.41859917730300383
14231,14554,0.0
14231,45954,0.05368500456623511
14231,8818,0.0
14231,11758,0.0
14231,26317,0.0
14231,158727,0.042140943820920006
14231,9023,0.0
14231,14939,0.053685003466445794
14231,23312,0.9213547271139908
14231,26692,0.0
14231,15184,0.0
14231,14231,0.9997007923688498
14231,10687,0.9985579180213958
14231,25037,0.006961858062954921
14231,10813,0.053685000322590694
14231,24059,0.0
14231,9471,0.05265028550736154
14231,21712,0.0
14231,49552,0.0
14231,17319,0.0
14231,17066,0.05368500153536311
14231,50644,0.0
14231,17652,0.0
14231,21014,0.7014327134804541
14231,67952,0.0
14231,6984,0.9985579174276005
14231,6820,0.0
14231,24332,0.8750784555187899
14231,46653,0.9985578811679632
14231,18906,0.0
14231,54675,0.0
14231,6698,0.05368500099351642
14231,162760,0.0
14231,12720,0.06355871344462441
14231,11853,0.0
14231,73456,0.0
14231,58112,0.0
14231,21672,0.0
14231,20792,0.998557920057325
14231,25874,0.0
14231,214651,0.0
14231,149310,0.05368500171955187
14231,36925,0.0
10687,16881,0.0
10687,56927,0.0
10687,213742,0.0
10687,16066,0.9940204502666216
10687,86047,0.0
10687,34929,0.41674240979153454
10687,14554,0.0
10687,45954,0.10919400689185411
10687,8818,0.0
10687,11758,0.0
10687,26317,0.0
10687,158727,0.08571044521269568
10687,9023,0.0
10687,14939,0.10919400150330726
10687,23312,0.9181198963490288
10687,26692,0.0
10687,15184,0.0
10687,14231,0.999682146088227
10687,10687,0.9999931360078979
10687,25037,0.014161984166100249
10687,10813,0.10919400360512996
10687,24059,0.0
10687,9471,0.10708943193332854
10687,21712,0.0
10687,49552,0.0
10687,17319,0.0
10687,17066,0.1091940026756362
10687,50644,0.0
10687,17652,0.0
10687,21014,0.6966492333204573
10687,67952,0.0
10687,6984,0.9940204739142375
10687,6820,0.0
10687,24332,0.866432774313163
10687,46653,0.9940204556624883
10687,18906,0.0
10687,54675,0.0
10687,6698,0.10919400437453688
10687,162760,0.0
10687,12720,0.06084008944483783
10687,11853,0.0
10687,73456,0.0
10687,58112,0.0
10687,21672,0.0
10687,20792,0.9940204904064516
10687,25874,0.0
10687,214651,0.0
10687,149310,0.10919400007160393
10687,36925,0.0
25037,16881,0.0
25037,56927,0.17041280356705252
25037,213742,0.0492706911970376
25037,16066,0.0
25037,86047,0.38113720936088386
25037,34929,0.0
25037,14554,0.8086050914289616
25037,45954,0.1305365232608392
25037,8818,0.0
25037,11758,0.0
25037,26317,0.15132414274177744
25037,158727,0.7096651824435348
25037,9023,0.0
25037,14939,0.13053652483829228
25037,23312,0.0
25037,26692,0.0
25037,15184,0.9766880939993615
25037,14231,0.011339003125100727
25037,10687,0.014143833950657636
25037,25037,0.9999992977739485
25037,10813,0.13053651963264032
25037,24059,0.0
25037,9471,0.12801971103976392
25037,21712,0.0
25037,49552,0.0
25037,17319,0.0
25037,17066,0.13053652072947317
25037,50644,0.0
25037,17652,0.0
25037,21014,0.0
25037,67952,0.732158672000628
25037,6984,0.0
25037,6820,0.9766880780674305
25037,24332,0.47518994542019133
25037,46653,0.0
25037,18906,0.37596265361698955
25037,54675,0.9734474206768822
25037,6698,0.13053652280499073
25037,162760,0.0
25037,12720,0.0
25037,11853,0.0
25037,73456,0.13104348095276236
25037,58112,0.0
25037,21672,0.17041281260002972
25037,20792,0.0
25037,25874,0.17041280880162146
25037,214651,0.0
25037,149310,0.13053652748056663
25037,36925,0.0
10813,16881,0.0
10813,56927,0.0
10813,213742,0.0
10813,16066,0.0
10813,86047,0.0
10813,34929,0.0
10813,14554,0.0
10813,45954,1.0000000056682834
10813,8818,0.0
10813,11758,0.0
10813,26317,0.0
10813,158727,0.78493151974114
10813,9023,0.0
10813,14939,0.9999999916529345
10813,23312,0.0
10813,26692,0.0
10813,15184,0.0
10813,14231,0.052502404503889474
10813,10687,0.11074484690967903
10813,25037,0.12955412588864085
10813,10813,1.0000000000000677
10813,24059,0.0
10813,9471,0.9807186418455867
10813,21712,0.0
10813,49552,0.0
10813,17319,0.0
10813,17066,0.9999999633145898
10813,50644,0.0
10813,17652,0.0
10813,21014,0.0
10813,67952,0.0
10813,6984,0.0
10813,6820,0.0
10813,24332,0.0
10813,46653,0.0
10813,18906,0.0
10813,54675,0.0
10813,6698,1.0000000306691628
10813,162760,0.0
10813,12720,0.0
10813,11853,0.0
10813,73456,0.0
10813,58112,0.0
10813,21672,0.0
10813,20792,0.0
10813,25874,0.0
10813,214651,0.0
10813,149310,1.0000000326806664
10813,36925,0.0
24059,16881,0.0
24059,56927,0.0
24059,213742,0.0
24059,16066,0.0
24059,86047,0.0
24059,34929,0.9078842703999155
24059,14554,0.0
24059,45954,0.0
24059,8818,0.0
24059,11758,0.0
24059,26317,0.1611553075271334
24059,158727,0.0
24059,9023,0.0
24059,14939,0.0
24059,23312,0.0
24059,26692,0.0
24059,15184,0.0
24059,14231,0.0
24059,10687,0.0
24059,25037,0.0
24059,10813,0.0
24059,24059,1.000000000000067
24059,9471,0.0
24059,21712,0.9999999923494114
24059,49552,0.9999999844092705
24059,17319,0.37451927140658775
24059,17066,0.0
24059,50644,0.0
24059,17652,0.0
24059,21014,0.0
24059,67952,0.0
24059,6984,0.0
24059,6820,0.0
24059,24332,0.0
24059,46653,0.0
24059,18906,0.0
24059,54675,0.0
24059,6698,0.0
24059,162760,0.0
24059,12720,0.0
24059,11853,0.0
24059,73456,0.0
24059,58112,0.0
24059,21672,0.0
24059,20792,0.0
24059,25874,0.0
24059,214651,0.0
24059,149310,0.0
24059,36925,0.0
9471,16881,0.0
9471,56927,0.0
9471,213742,0.16288795744297227
9471,16066,0.0
9471,86047,0.18000632929181892
9471,34929,0.0
9471,14554,0.0
9471,45954,0.9807183165848228
9471,8818,0.19542677045743237
9471,11758,0.0
9471,26317,0.08392415318638237
9471,158727,0.7698377339749001
9471,9023,0.19542676098570644
9471,14939,0.9807182604907104
9471,23312,0.07546551455301566
9471,26692,0.0
9471,15184,0.0
9471,14231,0.09698762770919768
9471,10687,0.10029698672649719
9471,25037,0.12753787948251985
9471,10813,0.9807182849593045
9471,24059,0.0
9471,9471,0.9999999569055464
9471,21712,0.0
9471,49552,0.0
9471,17319,0.0
9471,17066,0.9807182931975086
9471,50644,0.1954267700444769
9471,17652,0.19542677695081154
9471,21014,0.13916178961791273
9471,67952,0.0
9471,6984,0.0
9471,6820,0.0
9471,24332,0.012643856257171474
9471,46653,0.0
9471,18906,0.18054999022600493
9471,54675,0.0
9471,6698,0.980718239418951
9471,162760,0.1730495977820386
9471,12720,0.0903601140062398
9471,11853,0.19542677289823535
9471,73456,0.09095420701886839
9471,58112,0.19542676251217925
9471,21672,0.0
9471,20792,0.0
9471,25874,0.0
9471,214651,0.19542676352490052
9471,149310,0.9807182753373836
9471,36925,0.10480469703775669
21712,16881,0.0
21712,56927,0.0
21712,213742,0.0
21712,16066,0.0
21712,86047,0.0
21712,34929,0.9078659752462314
21712,14554,0.0
21712,45954,0.0
21712,8818,0.0
21712,11758,0.0
21712,26317,0.15979936709982484
21712,158727,0.0
21712,9023,0.0
21712,14939,0.0
21712,23312,0.0
21712,26692,0.0
21712,15184,0.0
21712,14231,0.0
21712,10687,0.0
21712,25037,0.0
21712,10813,0.0
21712,24059,1.0000000056801517
21712,9471,0.0
21712,21712,1.0000000313989994
21712,49552,1.0000000294037432
21712,17319,0.37347935214035255
21712,17066,0.0
21712,50644,0.0
21712,17652,0.0
21712,21014,0.0
21712,67952,0.0
21712,6984,0.0
21712,6820,0.0
21712,24332,0.0
21712,46653,0.0
21712,18906,0.0
21712,54675,0.0
21712,6698,0.0
21712,162760,0.0
21712,12720,0.0
21712,11853,0.0
21712,73456,0.0
21712,58112,0.0
21712,21672,0.0
21712,20792,0.0
21712,25874,0.0
21712,214651,0.0
21712,149310,0.0
21712,36925,0.0
49552,16881,0.0
49552,56927,0.0
49552,213742,0.0
49552,16066,0.0
49552,86047,0.0
49552,34929,0.9078588435517109
49552,14554,0.0
49552,45954,0.0
49552,8818,0.0
49552,11758,0.0
49552,26317,0.16238347397810773
49552,158727,0.0
49552,9023,0.0
49552,14939,0.0
49552,23312,0.0
49552,26692,0.0
49552,15184,0.0
49552,14231,0.0
49552,10687,0.0
49552,25037,0.0
49552,10813,0.0
49552,24059,0.9999999846813599
49552,9471,0.0
49552,21712,1.0000000175266368
49552,49552,1.000000000000017
49552,17319,0.3665604861517336
49552,17066,0.0
49552,50644,0.0
